-1.0,-0.5,0.2,0.0,-0.2,-0.6,-1.578,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.5,0.19253871744772424,0.15707963267948966,-0.26539922066670735,-0.5761977196999096,-1.4209203673205104,0.145631131192919,0.15707963267948966,-0.15707963267948966,0.15707963267948966,-0.15707963267948966,0.0
-1.001626732834894,-0.49937370785856583,0.18570372703688265,0.3141592653589793,-0.3610346755923279,-0.4371183100407541,-1.2868941809555188,0.19757992579874883,0.3141592653589793,-0.3141592653589793,0.3141592653589793,-0.2614188745013662,0.0
-1.0063722055861009,-0.4975412507362292,0.18007490160694353,0.47123889803846897,-0.45798653420754354,-0.2800386773612644,-1.237581941022947,0.19488966107034608,0.47123889803846897,-0.47100941959122644,0.47123889803846897,-0.2644158069050127,0.0
-1.0096043951480296,-0.493260871107022,0.17689399868387495,0.6105658123018572,-0.5395109368506485,-0.12295904468177477,-1.2368236950057265,0.17319140199996563,0.6283185307179586,-0.5002580355185212,0.6283185307179586,-0.18887343492977718,0.0
-1.0099082838317845,-0.4859165856979919,0.17677700154062928,0.7102917122101144,-0.5122827944055748,-0.12295904468177477,-1.1745571049750716,0.1457006008791483,0.7853981633974483,-0.3530307938491935,0.7853981633974483,-0.03179380225028752,0.0
-1.0121323629377,-0.4803403200915587,0.1748919845947867,0.7869477036265639,-0.5363612676360382,-0.03854265417640129,-1.170210755158434,0.11784357535621767,0.9424777960769379,-0.31137378860633413,0.9424777960769379,0.08197018874224686,0.0
-1.014300316822454,-0.4750272879516041,0.17274373418246555,0.8456845269852437,-0.5366313975681234,-0.008859534847867175,-1.152931018257308,0.0930903399069759,1.0995574287564276,-0.27989047836690595,1.0995574287564276,0.1837408459821222,0.0
-1.0166857378435852,-0.4704730920662893,0.16983664751550462,0.8914143757664638,-0.5265247634591411,-0.008859534847867175,-1.129236437318888,0.07240719915281826,1.2566370614359172,-0.2838834250598975,1.2566370614359172,0.2570857597636984,0.0
-1.0192346007665034,-0.46665063322121064,0.1661978238083075,0.927121027604754,-0.5226619647324012,-0.001345109336160625,-1.1160328207159764,0.055719370325804124,1.413716694115407,-0.32133583164443363,1.413716694115407,0.30227017215377155,0.0
-1.0225385995855099,-0.4637342498957901,0.16219275557337798,0.9549546173504451,-0.5171739188419076,-0.001345109336160625,-1.103553018657245,0.042551042864304583,1.5707963267948966,-0.3864502107648178,1.548066600819078,0.32154518666325127,0.0
-1.026588915454449,-0.4616468297759754,0.15797290576171974,0.9767401859498103,-0.5130809716904856,-0.001345109336160625,-1.0944421210164637,0.032318739783817156,1.7278759594743862,-0.4727062168726869,1.6565562284121342,0.3180146794303407,0.0
-1.0313134654977079,-0.46028684396357467,0.15365739527304678,0.9939099114223611,-0.5100309339397617,-0.001345109336160625,-1.0877432763456902,0.02445168073179325,1.8849555921538759,-0.5739197317859399,1.7384448610410104,0.2947850500794999,0.0
-1.035672266723924,-0.45993217254957236,0.14972361384318753,1.0075806693378744,-0.507769743484859,-0.001345109336160625,-1.082778206858047,0.01844762270708501,2.010568040910819,-0.6845986473217323,1.7933988478150813,0.25476459652657946,0.0
-1.0394604468732536,-0.4604235318787223,0.1463084513966399,1.018389748086845,-0.5066318762135968,-0.0002519221072859411,-1.0796384142258122,0.013886424803270812,2.102825987750599,-0.7975454080204583,1.8242484006552029,0.2032262298275119,0.0
-1.0426039726222587,-0.46155745830353695,0.14347629533220804,1.0268200794105993,-0.505452721952973,-0.0002519221072859411,-1.0768173444704148,0.010432754555106732,2.1640572941292127,-0.9065209849175822,1.8345215001552089,0.14520885980899526,0.0
-1.0450723847965349,-0.4631398052760166,0.14125297342319232,1.0332656536977038,-0.5046228797906084,-0.0002519221072859411,-1.074662889292241,0.007824027772652972,2.197558633574105,-1.0066474600458286,1.8280085790907823,0.0850966451900684,0.0
-1.0468731913691203,-0.46499202598388584,0.13963067063296739,1.038056203528441,-0.5040480944707821,-0.0002519221072859411,-1.0730084405505276,0.00585706260288937,2.2073142675278135,-1.0943913343308713,1.808572190709947,0.026544793239568876,0.0
-1.048045871201421,-0.4669566136424126,0.1385732161010838,1.0414751066752983,-0.5036559693608175,-0.0002519221072859411,-1.0717337145402972,0.004375956643112888,2.1977216066602896,-1.1675181538223678,1.7799697725609163,-0.027572268970421275,0.0
-1.0486548114214875,-0.46890096120714725,0.13802234268230165,1.0437709481506758,-0.5033924143414006,-0.0002519221072859411,-1.0707499873136013,0.0032618031351253035,2.1733209295818297,-1.224984742627474,1.7456978540203223,-0.07516761631339289,0.0
-1.0487818638973003,-0.47071959160913496,0.13790430190433087,1.0451644534295716,-0.5032180267997094,-0.0002519221072859411,-1.069990516053541,0.002424306850698576,2.1385488365117458,-1.2667865612200309,1.7088661734475878,-0.11490984740329854,0.0
